"00:00:05,329",0.0
"00:00:08,629",0.13636363636363635
"00:00:13,009",0.0
"00:00:15,770",0.0
"00:00:20,450",0.4
"00:00:25,220",0.0
"00:00:31,429",0.19749999999999998
"00:00:33,979",0.03333333333333336
"00:00:41,540",-0.037500000000000006
"00:00:43,729",-0.037500000000000006
"00:00:47,209",0.2
"00:00:49,459",0.2
"00:00:53,209",-0.04910714285714286
"00:00:55,580",-0.3888888888888889
"00:01:04,189",-0.04999999999999999
"00:01:06,830",-0.04999999999999999
"00:01:11,109",0.0
"00:01:13,700",0.0
"00:01:18,170",-0.04999999999999999
"00:01:23,990",0.32857142857142857
"00:01:28,210",0.1
"00:01:31,340",0.1
"00:01:33,920",0.325
"00:01:40,460",0.0
"00:01:44,510",0.125
"00:01:48,469",0.26666666666666666
"00:01:51,200",0.3
"00:01:54,050",0.26
"00:02:00,859",0.0
"00:02:04,819",0.5
"00:02:07,340",0.5
"00:02:09,710",-0.1
"00:02:11,990",-0.1
"00:02:14,000",0.0
"00:02:16,220",0.3
"00:02:20,210",-0.0625
"00:02:23,270",0.125
"00:02:25,520",0.25
"00:02:27,589",0.0
"00:02:30,380",0.5
"00:02:36,300",0.2
